success,error,filepath,filename,content,method,pattern_matched,start_position,stop_position,length,char_count,word_count
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1810.08404v3_full.txt,1810.08404v3_full.txt,"Suppression of resistivity anomaly by the Sn substitution Here, we discuss the possible origin of the increase in Tc by the Sn substitution. As revealed in the crystal structure part, the lattice parameters were not largely affected by the Sn substitution. Therefore, in-plane chemical pressure amplitude in the Bi-S superconducting plane, which has been revealed as the essential parameter for the emergence of superconductivity in BiS2-based compounds [24], should not be significantly changed. Therefore, we consider that the in-plane chemical pressure effect is not the origin for the increase in Tc by the Sn substitution. On carrier concentration, the absolute value of the Seebeck coefficient slightly decreases by Sn substitution for x = 0.1-0.4, which can be corresponding to the slight increase in electron carriers by Sn substitution. However, the large increase in Tc for x = 0.4 may not be understood from the increase in carrier concentration only because the difference in carrier concentration between x = 0.1 (Tc = 0.6 K) and x = 0.4 (Tc = 2.3 K) is expected to be quite small. On the basis of these facts, we briefly mention about the possible relation to the CDW ordering and the possible scenario of the suppression of CDW by Sn substitution in this system. In the -T plots, an anomaly was observed in the La2O2Bi3Ag1-xSnxS6 system. A similar feature in the normal-state resistivity has been observed in the EuFBiS2 superconductor (Tc = 0.3 K). The origin of the hump was proposed as a CDW transition [29]. We assume that the suppression of the CDW ordering is the origin for the increased Tc in La2O2Bi3Ag1-xSnxS6. In addition, the anomaly temperature T* was shifted to a lower temperature by Sn substitution, and the anomaly disappeared at x = 0.3. At around x = 0.3 and 0.4, Tc is the maximum. These facts imply that Tc increased by the suppression of T*. Although we have no evidence for the CDW states in the La2O2Bi3Ag1-xSnxS6 system and the suppression mechanism by the Sn substitution, introduction of randomness at the M2 site may be effective to suppress the charge ordering states. Bulk superconductivity in La2O2Bi3Ag0.6Sn0.4S5.7Se0.3 As shown in the Result part, a partial Se substitution for S induced bulk superconductivity in La2O2Bi3Ag0.6Sn0.4S5.7Se0.3. Although the solubility limit is very low (5%), the lattice parameters clearly changed by the partial Se substitution, and the superconducting properties were significantly improved. Although we refined three models with different Se site (assuming the substitution at the S1, S2, or S3 sites), we could not find the site selectivity of doped Se. However, we expect that the doped Se occupies the Ch1 site in the inset of Fig. 6. In previous reports on the Se substitution in BiS2-based compounds, the site selectivity of Se at the in-plane site was observed [24,32,33]. According to the relationship between in-plane disorder at the chalcogen site and superconductivity in BiS2-based systems [16,24], we assume that Se substitution reduced the inplane disorder at the S1 site and induced bulk superconductivity. Furthermore, the roomtemperature Seebeck coefficient for the La2O2Bi3Ag0.6Sn0.4S5.7Se0.3 sample was similar to those shown in Fig. 4 (S = -25 V/K). This also suggests that the bulk nature of superconductivity was induced by local structural optimization but not due to changes in carrier concentration. Since we have reported the emergence of bulk superconductivity in La2O2M4S6-type layered oxychalcogenide La2O2Bi3Ag0.6Sn0.4S5.7Se0.3, we can expect material development in related fourlayer-type oxychalcogenide superconductors. Recently, a new superconductor Bi3O2S2Cl with the one-layer-type superconducting layer was discovered by Ruan et al. [34]. In Fig. 8, schematic images of typical one-layer-type (Fig. 8a), two-layer-type (Fig. 8b), and four-layer-type (Fig. 8c) are displayed for comparison. All the materials have the similar RE2O2 or Bi2O2 blocking layer. By changing the constituent elements in the superconducting layers, the thickness can be changed in this superconductor family. On the basis of these facts, we expect further development of materials with these crystal structures or novel materials with a superconducting layer with a different thickness (number of the superconducting layers in a unit cell). Fig. 8. Comparison of crystal structure of typical layered oxychalcogenides with different thickness of superconducting layer. a. Schematic image of the crystal structure of Bi3O2S2Cl, which was recently discovered by Ruan et al. [34]. In this material, the conducting layer can be regarded as the one-layer-type BiS2Cl. b. Schematic image of the crystal structure of the typical BiS2-based superconductor RE(O, F)BiS2. In the series, the conducting layer can be regarded as the two-layer-type Bi2S4 bilayer. c. Schematic image of the crystal structure of La2O2Bi3AgS6type (La2O2M4S6-type) materials whose conducting layer can be regarded as the four-layer-type M4S6 layer. Methods The polycrystalline samples of La2O2Bi3Ag1-xSnxS6 with x = 0, 0.1, 0.2, 0.3, 0.4, and 0.5 were prepared by a solid-state reaction method. The polycrystalline samples of Se-substituted La2O2Bi3Ag0.6Sn0.4S6-zSez with z = 0.3 and 0.6 were also prepared by a solid-state reaction method. Powders (or grains) of Bi2O3 (99.9%), La2S3 (99.9%), Sn (99.99%), and AgO (99.9%) and grains of Bi (99.999%), S (99.99%), and Se (99.99%) with a nominal composition of La2O2Bi3Ag1-xSnxS6zSez were mixed in a pestle and mortar, pelletized, sealed in an evacuated quartz tube, and heated in an electric furnace. The heat treatment condition was 725 °C for 15 h for both samples. However, for La2O2Bi3Ag0.6Sn0.4S6-zSez, heating the sample to 725 °C in 1 h was needed to suppress the generation of impurity phases. The obtained samples were reground for homogeneity, pelletized, and heated in the same procedure. The phase purity of the prepared samples and the optimal annealing conditions were examined using X-ray diffraction (XRD) with a Cu-Kα radiation. The lattice parameters were determined using the Rietveld method with RIETAN-FP [35]. Schematic image of the crystal structure was drawn using VESTA [36]. The actual composition was analyzed by energy-dispersive X-ray spectroscopy (EDX) on scanning electron microscope TM3030 (Hitachi). The magnetic susceptibility measurements were carried out using a superconducting quantum interference device (SQUID) magnetometer (MPMS-3, Quantum Design). The susceptibility data were taken after both zero-field cooling (ZFC) and field cooling (FC). The temperature dependence of electrical resistivity [ρ(T)] was measured by four-terminal method on the Physical Property measurement system (PPMS, Quantum Design). The resistivity measurement down to 0.4 K was measured using a 3He probe platform of PPMS. The ADR system on PPMS was used for resistivity measurements down to 0.1 K. For clarity, we labeled the examined samples with the nominal compositions. The Seebeck coefficient was measured by a four-probe method on ZEM-3 (Advance RIKO) at 300 K. Author contributions R. J. synthesized the examined samples. R. J. and Y. M. evaluated the sample qualities and analyzed the crystal structure. R. J., T. D. M., Y. A., M. N., and I. T. measured electrical resistivity and analyzed the data. R. J. and Y. G. measured magnetic susceptibility and Seebeck coefficient. R. J. and Y. M. wrote the manuscript. Y. M. designed the research project. Data availability The datasets generated and analyzed during the current study are available from the corresponding author on reasonable request. Competing interests The authors declare no competing interests. Acknowledgments We gratefully appreciate O. Miura of Tokyo Metropolitan University for his technical support. This work was financially supported by grants in Aid for Scientific Research (KAKENHI) (Grant Nos. 15H05886, 15H05884, 16H04493, 17K19058, 16K05454, and 15H03693). 16",section_header,Discussion,14720.0,22841.0,7973.0,7973.0,1209.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1811.02810v2_full.txt,1811.02810v2_full.txt,"In conclusion, we have investigated the in-plane anisotropy of the c-axis magnetoresistance of single crystals of a BiCh2-based superconductor LaO0.5F0.5BiSSe under inplane field configuration. We observed two-fold symmetry of the c-axis magnetoresistance in the ab plane of LaO0.5F0.5BiSSe while the conducting plane possessed a tetragonal square plane with four-fold symmetry. We consider that the observed in-plane anisotropy of the c-axis magnetoresistance would be due to electronic (or orbital) origins and not due to structural origins. The observed two-fold symmetry is possibly related to the nematic states, which have been observed in the superconducting states of several unconventional superconductors with a layered structure. 6",inline_phrase,"In conclusion,",13453.0,14211.0,742.0,742.0,103.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1904.09402v1_full.txt,1904.09402v1_full.txt,"F-free PrOBiS2 single crystals were successfully grown by a KCl flux. The XAFS spectroscopy analysis showed that the Pr chemical state had a small amount of tetravalent. The electrical resistivity of the PrOBiS2 single crystals exhibited metallic and semiconducting behaviors above and below 50 K, respectively. The resistance with an applied pressure showed semiconducting behavior in the range 2-300 K. No superconductivity in the PrOBiS2 single crystals was observed down to 0.25 K, or under high pressure up to 50 GPa and down to 2 K. Acknowledgments The authors would like to thank Dr. K. Fujii (Tokyo Institute of Technology) for useful discussion and valuable advice. The XAFS spectroscopy experiments were conducted at the BL11S2 of Aichi Synchrotron Radiation Center, Aichi Science & Technology Foundation, Aichi, Japan (Experimental No.201801025). We would like to thank Editage (www. editage. jp) for English language editing. 11",section_header,4. Conclusion,10404.0,11371.0,940.0,940.0,143.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1908.05961v2_full.txt,1908.05961v2_full.txt,"HP strongly enhances two-dimensionality in LaO1-xFxBi(Se/S)2. The associated reduction in long-range order along the direction of stacking of Bi(Se/S)2 and LaO/F layers induces formation of stacking faults. The HP SCII LaO1-xFxBiSe2 phase better preserves long-range order of the parent SCI phase compared to the S-containing one. This is evident from a more homogeneous structure of diffuse rods for LaO1-xFxBiS2 and, therefore, this system is characterized by weaker interlayer interactions which results in lower SCI-SCII transition pressure. Studied LaO1-xFxBi(Se/S)2 systems illustrate how structural two-dimensionality is critical for layered superconductors. Targeted enhancement of 2D-structure of layered systems either by external (pressure, temperature) or internal (chemical doping, substitutions) means should be considered as another pathway to further improve their superconducting performance. Acknowledgments Authors acknowledge the European Synchrotron Radiation Facility for the allocation of inhouse beamtime and financial support. This work was also partly supported by statutory budget of Faculty of Chemistry, Warsaw University of Technology.",section_header,Conclusions,20096.0,21278.0,1165.0,1165.0,152.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1909.01710v1_full.txt,1909.01710v1_full.txt,"In summary, we succeeded in growing a single crystal of Nd1-xCexOBiS2 (x = 0.2, 0.3, 0.4, and 0.5). Platelike single crystals with dimensions of 0.8×0.8×0.2 mm3 were obtained. We discovered bulk superconductivity at Tc = 4.7 K in a compound with x = 0.2. The lattice constant of the c-axis decreased with an increase in Ce content x. The shrinking of the c-axis indicated the mixed valency of Ce3+/Ce4+. It is likely that the superconductivity of Nd1-xCexOBiS2 was induced by the electron doping of the mixed valence of Ce3+/Ce4+. The superconducting transition temperature of Ce-substituted Nd1-xCexOBiS2 was slightly lower than that of F-substituted NdO1-xFxBiS2. This tendency is also observed in Ce-substituted La1-xCexOBiSSe and Ce1-xPrxOBiS2. ρ(T) of Nd1-xCexOBiS2 showed a metallic behavior. In a compound with x = 0.5, a broad hump was observed in ρ(T) at approximately 80 K, similar to that found in CeOBiS2. The electrical resistivity of ρ(6 K) and ρ(280 K) increased with increasing x. The tendency of S can be understood by the increase of the Ce4+ ratio with decreasing Ce content below x = 0.5. The upper critical field µ0Hc2(T) of Nd0.7Ce0.3OBiS2 was determined to be ∼12 T for H || ab and ∼0.34 T for H || c-axis. The anisotropic parameter Γ was estimated to be ∼35, which was comparable to that of F-doped NdOBiS2. The µ0Hc2(0) of the Ce-doped NdOBiS2 was approximately two times smaller than that of the F-doped one, although the difference of Γ was approximately 10. The results imply that the µ0Hc2(0) for both directions reduces in superconductivity induced by Ce-doping. Our results for Cedoped NdOBiS2 make it possible to help understand superconductivity in BiS2-based superconductors. Acknowledgment This work was partially supported by the Kurata Grants from the Hitachi Global Foundation, Izumi Science and Technology Foundation, and Casio Science Promotion Foundation. The authors would like to thank Prof. Ryuji Tamura for his help in measuring the XRF data. DC-magnetic susceptibility performed by MPMS and electrical resistivity in magnetic fields by PPMS were carried out in collaboration with the Institute for Solid State Physics, University of Tokyo. 1) Y. Mizuguchi, H. Fujishita, Y. Gotoh, K. Suzuki, H. Usui, K. Kuroki, S. Demura, Y. Takano, H. Izawa, and O. Miura, Phys. Rev. B, 86, 220510(R) (2012). 2) Y. Mizuguchi, S. Demura, K. Deguchi, Y. Takano, H. Fujishita, Y. Gotoh, H. Izawa, and O. Miura, J. Phys. Soc. Jpn., 81, 114725 (2012). 3) J. Xing, S. Li, X. Ding, H. Yang, and H.-H. Wen, Phys. Rev. B, 86, 214518 (2012). 4) D. Yazici, K. Huang, B. D. White, A. H. Chang, A. J. Friedman, and M. B. Maple, Philos. Mag., 93, 673 (2013). 5) S. Demura, Y. Mizuguchi, K. Deguchi, H. Okazaki, H. Hara, T. Watanabe, S. J. Denholme, M. Fujioka, T. Ozaki, H. Fujihisa, J. Phys. Soc. Jpn., 82, 033708 (2013). 6) R. Jha, A. Kumar, S. Kumar Singh, and V. P. S. Awana, J. Supercond. Nov. Magn., 26, 499 (2013). 7) X. Lin, X. Ni, B. Chen, X. Xu, X. Yang, J. Dai, Y. Li, X. Yang, Y. Luo, Q. Tao, G. Cao, and Z. Xu, Phys. Rev. B 87, 020504(R) (2013) 8) R. Jha, B. Tiwari, and V. P. S. Awana, J. Applied Physics 117, 013901 (2015). 9) R. Jha, B. Tiwari, and V. P. S. Awana, J. Phys. Soc. Jpn., 83, 063707 (2014). 10) H. Usui, K. Suzuki, and K. Kuroki, Phys. Rev. B 86, 220501 (2012). 11) H. Usui and K. Kuroki, Nov. Supercond. Mater., 1, 50 (2015). 12) Y. Mizuguchi, A. Miura, J. Kajitani, T. Hiroi, O. Miura, K. Tadanaga, N. Kumada, E. Magome, C. Moriyoshi, and Y. Kuroiwa, Sci. Rep. 5, 14968 (2015). 13) T. Hiroi, J. Kajitani, A. Omachi, O. Miura, and Y. Mizuguchi, J. Phys. Soc. Jpn. 84, 024723 (2015). 14) G. Jinno, R. Jha, A. Yamada, R. Higashinaka, T. D. Matsuda, Y. Aoki, M. Nagao, O. Miura, and Y. Mizuguchi, J. Phys. Soc. Jpn. 85, 124708 (2016). 15) Y. Goto, R. Sogabe, and Y. Mizuguchi, J. Phys. Soc. Jpn. 86, 104712 (2017). 16) E. Paris, B. Joseph, A. Iadecola, T. Sugimoto, L. Olivi, S. Demura, Y. Mizuguchi, Y. Takano, T. Mizokawa, and N. L. Saini, J. Phys.: Condens. Matter, 26 435701 (2014). 17) Y. Mizuguchi, E. Paris, T. Sugimoto, A. Iadecola, J. Kajitani, O. Miura, T. Mizokawa and N. L. Saini, Phys. Chem. Chem. Phys. 17, 22090 (2015). 18) A. Athauda, J. Yang, S. Lee, Y. Mizuguchi, K. Deguchi, Y. Takano, O. Miura, and D. Louca, Phys. Rev. B 91, 144112 (2014). 19) K. Nagasaka, A. Nishida, R. Jha, J. Kajitani, O. Miura, R. Higashinaka, T. D. Matsuda, Y. Aoki, A. Miura, C. Moriyoshi, Y. Kuroiwa, H. Usui, K. Kuroki, and Y. Mizuguchi, J. Phys. Soc. Jpn. 86, 074701 (2017). 20) N. Kase, Y. Terui, T. Nakano, and N. Takeda, Phys. Rev. B 96, 214506 (2017). 21) N. Kase, J. Phys. Soc. Jpn., 88, 041007 (2019). 22) K. Hoshi, Y. Goto, and Y. Mizuguchi, Phys. Rev. B 97, 094509 (2018). 23) L. Jiao, Z. Weng, J. Liu, J. Zhang, G. Pang, C. Guo, F. Gao, X. Zhu, H.-H. Wen, and H. Q. Yuan, J. Phys.: Condens. Matter 27, 225701 (2015). 24) Shruti, S. P. Srivastava, and S. Patnaik, J. Phys.: Condens. Matter 25, 312202 (2013). 25) T. Ya",inline_phrase,"In summary,",18336.0,,4968.0,4968.0,875.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1911.02337v1_full.txt,1911.02337v1_full.txt,"We successfully grew superconducting Sm(O, F)BiS2 single crystals using KI-KCl flux. The shape of the obtained Sm(O, F)BiS2 single crystals was flat, the crystals were approximately 500 μm in size and 10 μm thick, and their ab-plane was well-developed. The composition of the Sm(O, F)BiS2 single crystals was Sm1.04 ± 0.03O0.83 ± 0.05F0.17 ± 0.05Bi0.97 ± 0.03S2.00, and the lattice constants were a = 3.9672(4) Å and c = 13.417(6) Å. The c-axis lattice constant value was smaller than that of non-superconducting Sm(O, F)BiS2,9 which suggested that the obtained Sm(O, F)BiS2 single crystals presented high F concentration. Superconducting transition was observed at approximately 4.8 K, which has not reported.9 The γs value of the obtained Sm(O, F)BiS2 single crystals was evaluated to be 26 using upper critical field values. Figure captions Figure 1. Typical SEM image of Sm(O, F)BiS2 single crystal. Figure 2. XRD pattern of well-developed plane of Sm(O, F)BiS2 single crystal. Figure 3. Temperature (T) dependence of magnetic susceptibility (4πχ) under zero-field cooling (ZFC) and field cooling (FC) with an applied field (H) of 10 Oe parallel to the c-axis for the Sm(O, F)BiS2 single crystals. Figure 4. Resistivity-temperature (ρ-T) characteristics with applied current density (J) parallel to the ab-plane for the Sm(O, F)BiS2 single crystal. The inset is an enlargement of the superconducting transition. Figure 5. Temperature dependence of resistivity for the Sm(O, F)BiS2 single crystal under the magnetic fields (H) of 0.1-9.0 T parallel to the (a) ab-plane and (b) c-axis. Figure 6. Date in figure 5 after plotting of field dependences of Tc onset and Tc zero under the magnetic fields (H) parallel to the ab-plane (H//ab-plane) and c-axis (H//c-axis). The lines are linear fits to the date. The inset is enlargement of the lower-field region. Figure 7. (a) Angular θ dependence of resistivity ρ for the Sm(O, F)BiS2 single crystal in flux (vertices) liquid state at various magnetic fields (0.1-9.0 T). (b) Date in figure 7 (a) after best scaling of angular θ dependence of resistivity ρ at a reduced magnetic field of Hred = H(sin2θ + γs - 2cos2θ)1/2. 12 Figure 1 Figure 2 -1.5 -1 -0.5 0 4 8 4 ZFC FC Temperature (K) H=10 Oe H//c-axis Figure 3 Figure 4 Figure 5 Figure 6 Figure 7 AUTHOR INFORMATION Corresponding Author *Masanori Nagao Postal address: University of Yamanashi, Center for Crystal Science and Technology Miyamae 7-32, Kofu, Yamanashi 400-8511, Japan Telephone number: (+81)55-220-8610 Fax number: (+81)55-220-8270 E-mail address: mnagao@yamanashi. ac. jp Acknowledgments Synchrotron powder X-ray diffraction measurements were performed at the BL02B2 of SPring8 with the approval of 2018B1246. We would like to thank Editage (www. editage. jp) for English language editing. 20",section_header,4. Conclusion,13687.0,16680.0,2809.0,2809.0,441.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1912.11981v1_full.txt,1912.11981v1_full.txt,"La2O2Bi2Pb2S6 is a four-layer-type Bi-based compound that shows insulating transport properties at low temperatures. Hence, in this study, we have investigated the effects of Se substitution on the structural, transport, and superconducting properties of La2O2Bi2Pb2S6-xSex. Owing to Se doping, the normal state electrical resistivity at low temperatures was drastically suppressed, and superconductivity at a transition temperature (Tc) of 1.15 K was observed for x = 0.5. Tc increased with increasing Se concentration: Tc = 1.9 K for x = 1.0. According to XRD analyses, we proposed that Se was substituted for the in-plane S1 site in the BiS2 layers. Both the Seebeck coefficient and the Hall coefficient suggested that electrons were the dominant carriers. From the Hall coefficient, carrier concentration was estimated. Owing to Se substitution, the concentration of mobile carriers increased considerably; this could be related to the suppression of carrier localization caused by Se substitution. On the basis of the obtained results and the discussion based on the analogy of two-layer-type systems, the emergence of metallicity and superconductivity was explained by the in-plane chemical pressure effects. The estimated Bc2(0) was 0.76 and 1.15 T for x = 0.5 and 1.0, respectively. The demonstration of metallicity and superconductivity in La2O2Bi2Pb2S6-based compounds can be useful for further development of four-layer-type Bi-based superconductors. ACKNOWLEDGMENTS This work was partly supported by grants in Aid for Scientific Research (KAKENHI) (Grant Nos. 15H05886, 15H05884, 16H04493, 18KK0076, and 15H03693) and the Advanced Research Program under the Human Resources Funds of Tokyo (Grant Number: H31-1).",section_header,SUMMARY,18512.0,20262.0,1723.0,1723.0,249.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/2001.07928v1_full.txt,2001.07928v1_full.txt,"We have synthesized a new BiCh2-based superconductor system CeOBiS2-xSex, which shows a bulk superconductivity when local structural parameters and carrier concentration were both optimized by Se substitution. Polycrystalline samples of CeOBiS2-xSex with x = 0-1.0 were synthesized by the solid-state reaction method. The XRD and Rietveld analyses revealed that inplane chemical pressure was enhanced, and the in-plane disorder was suppressed by Se substitution. BVS calculation showed that the valence of Ce ions decreased by Se substitution. For x = 0.4 and 0.6, a superconducting transition with a large shielding volume fraction was observed in magnetic susceptibility measurements, and the highest Tc was 3 K for x = 0.6. From electrical resistivity measurements, a zero-resistivity state was observed for x = 0.2-0.8, and the highest Tc was observed for x = 0.6. Since the CeOBiS1.4Se0.6 superconductor has less disorder in the CeO blocking layer owing to no substitution, this superconducting material should be useful for experiments to probe mechanisms of superconductivity in BiCh2-based compounds. 12",section_header,4. Conclusions,18693.0,19819.0,1111.0,1111.0,164.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/2006.07798v2_full.txt,2006.07798v2_full.txt,"We have investigated low-temperature crystal structure of BiCh2-based compounds LaO1xFxBiSSe (x = 0, 0.01, 0.02, 0.03, and 0.5). From SXRD experiments, a structural transition from tetragonal to monoclinic was observed for x = 0 and 0.01. For x = 0.03, a structural transition and broadening of the diffraction peak were not observed down to 100 K. These facts suggest that the structural transition could be suppressed by 3% F substitution in LaO1-xFxBiSSe. Furthermore, from XRD experiments at T = 4 K, the crystal structure for x = 0.5 at 4 K was determined as tetragonal. The structural phase diagram obtained in this study suggests that the origin of the two-fold symmetric inplane anisotropy of magnetoresistance in the superconducting states of LaO0.5F0.5BiSSe is not structural one but another electronic one. Acknowledgments This work was partly supported by grants in Aid for Scientific Research (KAKENHI) (Grant Nos. 15H05886, 16H04493, 18KK0076, and 19K15291), JST-CREST (Grant No. JPMJCR20Q4), and the Advanced Research Program under the Human Resources Funds of Tokyo (Grant Number: H31-1).",section_header,4. Conclusions,14993.0,16122.0,1104.0,1104.0,169.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/2006.08489v1_full.txt,2006.08489v1_full.txt,"Herein, we report on the results of the crystal structure, resistivity, and magnetic susceptibility under pressure for (Sr, RE)FBiS2 (RE: La, Ce, Pr, Nd, and Sm). The effects of external pressure on magnetization resulted in abrupt increments in Tc up to 10-10.8 K, for samples with RE = La, Ce, Pr, and Nd. Based on analyses of the shielding volume fraction estimated via magnetic susceptibility measurements, we found that two bulk superconductivity phases (low-P and high-P phases) existed for (Sr, RE)FBiS2. The common features were that the bulk low-P phase was induced by external pressure, whereas the bulk high-P phase was induced at pressures exceeding a critical pressure. Moreover, at the critical pressure, Tc sharply increased to the high-P phase as our experiment shifted to higher pressures with decreasing RE ionic radius; this implied that both the external as well as chemical pressures were affecting Tc. In addition, we investigated the variations in the crystal structure under pressure. By analysing the splitting of the (200) peak, we concluded that the high-P phase was a monoclinic structure. Various bulk superconducting phases with different space group induced via external pressure effects in (Sr, RE)FBiS2 need to be further investigated in order to elucidate the mechanisms of superconductivity in BiCh2-based systems. Methods Polycrystalline Sr0.5RE0.5FBiS (RE: La, Ce, Pr, Nd, and Sm) samples were synthesized by solid state reaction method in an evacuated quartz tube. Powders of RE2S3(RE: La (99.9%), Ce (99.9%), Pr (99%), Nd (99%), and Sm (99.9%)), SrF2 (99%), Bi (99.999%), and S (99.9999%) were weighed for Sr0.5RE0.5FBiS2. The mixed powder was subsequently pelletized, sintered in an evacuated quartz tube at 700oC for 20 hours, followed by furnace cooling to room temperature. The obtained compounds were thoroughly mixed and ground, then sintered in the same conditions at the first sintering. The phase purity and the crystal structure of the Sr1-xRExFBiS2 (RE: La, Ce, Pr, Nd, and Sm) samples were examined by powder synchrotron XRD with an energy of 25 keV (λ = 0.49657 Å) at the beamline BL02B2 of SPring-8 under a proposal No. 2019A1101. The synchrotron XRD experiments were performed at room temperature with a sample rotator system, and the diffraction data were collected using a high-resolution one-dimensional semiconductor detector MYTHEN [Multiple mythen system] with a step of 2θ = 0.006o. To investigate the crystal structure of Sr0.5La0.5FBiS2, XRD experiments under high pressure up to 3.4 GPa were performed at room temperature using a Mo-Kα radiation on a Rigaku (MicroMax-007HF) rotating anode generator equipped with a 100 µm collimator. Daphne 7474 was used as a pressure medium. The crystal structure parameters were refined using the Rietveld method with a RIETAN-FP software36. The actual compositions of the obtained samples were analyzed using an energy dispersive X-ray spectroscopy (EDX) on TM-3030 (Hitachi). The temperature dependence of magnetic susceptibility at ambient pressure and under high pressures were measured using a superconducting quantum interference devise (SQUID) with MPMS3 (Quantum Design). Hydrostatic pressures were generated by the MPMS high pressure Capsule Cell. The sample was immersed in a pressure transmitting medium (Daphene 7373) covered with a Teflon cell. The pressure at low temperature was calibrated from the superconducting transition temperature of Pb manometer. The electrical resistivity was measured on a GM refrigerator system (Made by Axis) using a conventional four-probe method. For the resistivity measurements, gold wires were connected to the samples with a silver paste.",section_header,Conclusion,14845.0,18577.0,3689.0,3689.0,560.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/2006.11576v1_full.txt,2006.11576v1_full.txt,"We have investigated the transport properties of a single crystal of BiCh2-based superconductor LaO0.9F0.1BiSSe under high magnetic fields up to 15 T. From the c-axis electrical resistance (measured with a current along the c-axis), the upper critical field was determined. Also, the in-plane anisotropy of the electrical resistance was investigated using a 3He probe equipped with a two-axes rotator system to investigate the in-plane anisotropy of magnetoresistance. From the in-plane anisotropy measurements, we observed two-fold symmetry of magnetoresistance in the superconducting states within the ab plane of LaO0.9F0.1BiSSe. Since the crystal possessed a tetragonal square plane with a tetragonal (four-fold) in-plane symmetry, the appearance of twofold symmetry indicates the rotational symmetry breaking in the superconducting states. The phenomena are very similar to those observed for LaO0.5F0.5BiSSe with a higher electron doping concentration. Therefore, we conclude that the carrier doping concentration, which affects the Fermi surface topology, is not an essential parameter for the emergence of the nematicsuperconductivity-like phenomena in LaO1-xFxBiSSe. We hope that the results shown here are useful for further investigation on superconductivity pairing mechanisms of the BiCh2-based compounds and related studies on nematic superconductivity in layered systems.",section_header,4. Conclusion,14514.0,15925.0,1386.0,1386.0,189.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/2007.03235v1_full.txt,2007.03235v1_full.txt,"We have investigated the in-plane anisotropy of the c-axis MR in both superconducting and normal states of single crystals of NdO0.7F0.3BiS2 under in-plane magnetic fields. In the superconducting states, four-fold-symmetric in-plane anisotropy of MR was observed below the Tc. Since the crystal structure of NdO0.7F0.3BiS2 is tetragonal, the results suggest no symmetry breaking in the in-plane anisotropy of MR in the superconducting states. This is clearly different from those observed for LaO0.5F0.5BiSSe single crystals, in which two-fold-symmetric anisotropy of MR was observed in its superconducting states. We consider that the switching between twofold-symmetric and four-fold-symmetric anisotropy of MR in the superconducting properties of those systems is related to the constituent elements at the superconducting planes, which is expected to modify the spin-orbit interactions. In the normal states of NdO0.7F0.3BiS2, two-fold symmetric MR with a small amplitude was observed, while four-fold-symmetric anisotropy was observed in the normal states of LaO0.5F0.5BiSSe. We consider that the normal-state in-plane anisotropy of MR in NdO0.7F0.3BiS2 is caused by local structural instability that is commonly observed in BiCh2-based compounds and tunable by chemical pressures. 6",section_header,4. Summary,12346.0,13659.0,1288.0,1288.0,179.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/2007.06696v2_full.txt,2007.06696v2_full.txt,"We have reported the sulfur isotope effect on Tc in Bi4O4S3 with 32S and 34S. Polycrystalline samples of Bi4O4S3 were prepared by solid-state reaction using 32S and 34S isotope chemicals. To investigate the isotope effect, six samples having similar lattice constants were selected. From magnetization analyses, the isotope exponent was estimated as -0.1 < S < 0.1. Although the Tc estimated from electrical resistivity was scattered as compared to those estimated from the magnetization, we observed no clear correlation between Tc and the isotope mass. The present results on the isotope effect suggest Bi4O4S3 to be an unconventional superconductor.",section_header,4. Conclusion,10340.0,11001.0,653.0,653.0,99.0
